"root","ruid","session","maxdiam","rightcens","co2treat","ntreat","agedays","ageyears","sessdead"
1.1,"1-6-7-1.1-24",24,0.000269461077844311,FALSE,"AMBIENT",1,434,1.18822724161533,24
1.1,"1-6-9-1.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,198,0.542094455852156,NA
1,"1-6-10-1-67",67,0.000263157894736842,FALSE,"AMBIENT",1,27,0.0739219712525667,67
1.1,"1-6-13-1.1-34",34,0.000329341317365269,FALSE,"AMBIENT",1,146,0.399726214921287,34
1.1,"1-6-25-1.1-34",34,0.000329341317365269,FALSE,"AMBIENT",1,1025,2.8062970568104,34
2.1,"1-6-25-2.1-7",7,0.00029940119760479,FALSE,"AMBIENT",1,127,0.347707049965777,7
3.1,"1-6-25-3.1-52",52,0.000269461077844311,FALSE,"AMBIENT",1,1576,4.31485284052019,52
1,"1-6-28-1-104",104,0.000368421052631579,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1,"1-6-29-1-104",104,0.00081578947368421,TRUE,"AMBIENT",1,3473,9.50855578370979,NA
1.1,"1-6-29-1.1-61",61,0.000808383233532934,TRUE,"AMBIENT",1,2096,5.73853524982888,NA
2.1,"1-6-29-2.1-19",19,0.000329341317365269,FALSE,"AMBIENT",1,423,1.15811088295688,19
3.1,"1-6-29-3.1-19",19,0.000239520958083832,FALSE,"AMBIENT",1,423,1.15811088295688,19
1,"1-6-33-1-67",67,0.000263157894736842,FALSE,"AMBIENT",1,336,0.919917864476386,67
1.1,"1-6-33-1.1-52",52,0.000389221556886228,FALSE,"AMBIENT",1,1576,4.31485284052019,52
2,"1-6-33-2-104",104,0.000263157894736842,TRUE,"AMBIENT",1,608,1.66461327857632,NA
2.1,"1-6-33-2.1-19",19,0.000449101796407186,FALSE,"AMBIENT",1,423,1.15811088295688,19
3,"1-6-33-3-104",104,0.000263157894736842,TRUE,"AMBIENT",1,608,1.66461327857632,NA
3.1,"1-6-33-3.1-19",19,0.000329341317365269,FALSE,"AMBIENT",1,389,1.06502395619439,19
4.1,"1-6-33-4.1-48",48,0.000359281437125748,FALSE,"AMBIENT",1,1381,3.78097193702943,48
5.1,"1-6-33-5.1-19",19,0.000269461077844311,FALSE,"AMBIENT",1,389,1.06502395619439,19
6.1,"1-6-33-6.1-19",19,0.000239520958083832,FALSE,"AMBIENT",1,389,1.06502395619439,19
7.1,"1-6-33-7.1-38",38,0.000329341317365269,FALSE,"AMBIENT",1,601,1.64544832306639,38
8.1,"1-6-33-8.1-55",55,0.000329341317365269,FALSE,"AMBIENT",1,250,0.684462696783025,55
9.1,"1-6-33-9.1-55",55,0.000329341317365269,FALSE,"AMBIENT",1,68,0.186173853524983,55
10.1,"1-6-33-10.1-61",61,0.00029940119760479,TRUE,"AMBIENT",1,113,0.309377138945927,NA
1,"1-6-34-1-104",104,0.000263157894736842,TRUE,"AMBIENT",1,729,1.9958932238193,NA
2,"1-6-34-2-104",104,0.000210526315789474,TRUE,"AMBIENT",1,693,1.89733059548255,NA
1,"1-7-1-1-85",85,0.000289473684210526,FALSE,"AMBIENT",1,197,0.539356605065024,85
1.1,"1-7-1-1.1-10",10,0.000329341317365269,FALSE,"AMBIENT",1,267,0.731006160164271,10
2.1,"1-7-1-2.1-12",12,0.000269461077844311,FALSE,"AMBIENT",1,290,0.793976728268309,12
3.1,"1-7-1-3.1-10",10,0.000269461077844311,FALSE,"AMBIENT",1,231,0.632443531827515,10
4.1,"1-7-1-4.1-30",30,0.000329341317365269,FALSE,"AMBIENT",1,589,1.61259411362081,30
5.1,"1-7-1-5.1-30",30,0.00029940119760479,FALSE,"AMBIENT",1,589,1.61259411362081,30
6.1,"1-7-1-6.1-21",21,0.00029940119760479,FALSE,"AMBIENT",1,322,0.881587953456537,21
7.1,"1-7-1-7.1-31",31,0.000269461077844311,FALSE,"AMBIENT",1,286,0.783025325119781,31
8.1,"1-7-1-8.1-40",40,0.000359281437125748,FALSE,"AMBIENT",1,292,0.799452429842574,40
9.1,"1-7-1-9.1-60",60,0.00029940119760479,FALSE,"AMBIENT",1,122,0.334017796030116,60
10.1,"1-7-1-10.1-61",61,0.000508982035928144,TRUE,"AMBIENT",1,198,0.542094455852156,NA
1,"1-7-2-1-71",71,0.000289473684210526,FALSE,"AMBIENT",1,330,0.903490759753593,71
1.1,"1-7-3-1.1-14",14,0.000209580838323353,FALSE,"AMBIENT",1,102,0.279260780287474,14
2.1,"1-7-3-2.1-31",31,0.000419161676646707,FALSE,"AMBIENT",1,665,1.82067077344285,31
3.1,"1-7-3-3.1-18",18,0.000269461077844311,FALSE,"AMBIENT",1,213,0.583162217659138,18
4.1,"1-7-3-4.1-50",50,0.000419161676646707,FALSE,"AMBIENT",1,1061,2.90485968514716,50
5.1,"1-7-3-5.1-31",31,0.00029940119760479,FALSE,"AMBIENT",1,286,0.783025325119781,31
1,"1-7-4-1-69",69,0.000263157894736842,FALSE,"AMBIENT",1,270,0.739219712525667,69
2,"1-7-4-2-72",72,0.000236842105263158,FALSE,"AMBIENT",1,358,0.980150581793292,72
1,"1-7-5-1-69",69,0.000421052631578947,FALSE,"AMBIENT",1,320,0.876112251882272,69
1.1,"1-7-5-1.1-20",20,0.000269461077844311,FALSE,"AMBIENT",1,287,0.785763175906913,20
2,"1-7-5-2-71",71,0.000289473684210526,FALSE,"AMBIENT",1,330,0.903490759753593,71
2.1,"1-7-5-2.1-20",20,0.000269461077844311,FALSE,"AMBIENT",1,151,0.413415468856947,20
3,"1-7-5-3-69",69,0.000315789473684211,FALSE,"AMBIENT",1,270,0.739219712525667,69
1.1,"1-7-7-1.1-19",19,0.000329341317365269,FALSE,"AMBIENT",1,260,0.711841204654346,19
2.1,"1-7-7-2.1-20",20,0.000329341317365269,FALSE,"AMBIENT",1,100,0.27378507871321,20
1,"1-7-8-1-84",84,0.000289473684210526,FALSE,"AMBIENT",1,171,0.468172484599589,84
2,"1-7-8-2-103",103,0.000342105263157895,FALSE,"AMBIENT",1,518,1.41820670773443,103
1,"1-7-10-1-72",72,0.000236842105263158,FALSE,"AMBIENT",1,88,0.240930869267625,72
1,"1-7-13-1-72",72,0.000289473684210526,FALSE,"AMBIENT",1,233,0.63791923340178,72
1.1,"1-7-13-1.1-61",61,0.000419161676646707,TRUE,"AMBIENT",1,1546,4.23271731690623,NA
2.1,"1-7-13-2.1-61",61,0.000389221556886228,TRUE,"AMBIENT",1,393,1.07597535934292,NA
1,"1-7-15-1-73",73,0.000131578947368421,FALSE,"AMBIENT",1,387,1.05954825462012,73
1.1,"1-7-15-1.1-36",36,0.000419161676646707,FALSE,"AMBIENT",1,223,0.610540725530459,36
2,"1-7-15-2-99",99,0.000263157894736842,FALSE,"AMBIENT",1,607,1.66187542778919,99
3,"1-7-15-3-100",100,0.000263157894736842,FALSE,"AMBIENT",1,635,1.73853524982888,100
1,"1-7-16-1-76",76,0.000263157894736842,FALSE,"AMBIENT",1,481,1.31690622861054,76
2,"1-7-16-2-69",69,0.000263157894736842,FALSE,"AMBIENT",1,270,0.739219712525667,69
1,"1-7-17-1-73",73,0.000263157894736842,FALSE,"AMBIENT",1,387,1.05954825462012,73
1.1,"1-7-17-1.1-31",31,0.000508982035928144,FALSE,"AMBIENT",1,231,0.632443531827515,31
2.1,"1-7-17-2.1-59",59,0.000269461077844311,FALSE,"AMBIENT",1,85,0.232717316906229,59
1,"1-7-18-1-74",74,0.000210526315789474,FALSE,"AMBIENT",1,421,1.15263518138261,74
1,"1-7-20-1-69",69,0.000210526315789474,FALSE,"AMBIENT",1,270,0.739219712525667,69
1,"1-7-22-1-98",98,0.000263157894736842,FALSE,"AMBIENT",1,585,1.60164271047228,98
2,"1-7-22-2-98",98,0.000263157894736842,FALSE,"AMBIENT",1,585,1.60164271047228,98
1,"1-7-23-1-77",77,5e-04,FALSE,"AMBIENT",1,266,0.728268309377139,77
1.1,"1-7-23-1.1-53",53,0.000389221556886228,FALSE,"AMBIENT",1,279,0.763860369609856,53
1,"1-7-25-1-82",82,0.00136842105263158,FALSE,"AMBIENT",1,1169,3.20054757015743,82
1.1,"1-7-25-1.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,485,1.32785763175907,NA
2,"1-7-25-2-104",104,0.000210526315789474,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
2.1,"1-7-25-2.1-59",59,0.000389221556886228,FALSE,"AMBIENT",1,85,0.232717316906229,59
1,"1-7-27-1-81",81,0.000605263157894737,FALSE,"AMBIENT",1,1299,3.5564681724846,81
1.1,"1-7-27-1.1-31",31,0.00029940119760479,FALSE,"AMBIENT",1,450,1.23203285420945,31
2.1,"1-7-27-2.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,651,1.782340862423,NA
1,"1-7-28-1-76",76,0.000447368421052632,FALSE,"AMBIENT",1,481,1.31690622861054,76
1,"1-7-29-1-76",76,0.000289473684210526,FALSE,"AMBIENT",1,994,2.72142368240931,76
2,"1-7-29-2-102",102,0.000263157894736842,FALSE,"AMBIENT",1,753,2.06160164271047,102
3,"1-7-29-3-101",101,0.000526315789473684,FALSE,"AMBIENT",1,528,1.44558521560575,101
1,"1-7-30-1-104",104,0.000289473684210526,TRUE,"AMBIENT",1,812,2.22313483915127,NA
1,"1-7-31-1-84",84,0.000263157894736842,FALSE,"AMBIENT",1,298,0.815879534565366,84
1,"1-7-32-1-104",104,0.000315789473684211,FALSE,"AMBIENT",1,1327,3.6331279945243,104
1,"1-7-34-1-104",104,0.000447368421052632,TRUE,"AMBIENT",1,779,2.13278576317591,NA
1,"1-7-35-1-104",104,0.000447368421052632,TRUE,"AMBIENT",1,779,2.13278576317591,NA
1,"1-7-36-1-104",104,0.000236842105263158,TRUE,"AMBIENT",1,729,1.9958932238193,NA
2,"1-7-36-2-104",104,0.000184210526315789,TRUE,"AMBIENT",1,729,1.9958932238193,NA
3,"1-7-36-3-104",104,0.000210526315789474,FALSE,"AMBIENT",1,729,1.9958932238193,104
1,"1-7-37-1-104",104,0.000315789473684211,TRUE,"AMBIENT",1,729,1.9958932238193,NA
2,"1-7-37-2-104",104,0.000157894736842105,TRUE,"AMBIENT",1,729,1.9958932238193,NA
1,"1-8-1-1-104",104,0.000210526315789474,TRUE,"AMBIENT",1,80,0.219028062970568,NA
1.1,"1-8-1-1.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,339,0.928131416837782,11
2,"1-8-1-2-104",104,0.000210526315789474,TRUE,"AMBIENT",1,59,0.161533196440794,NA
2.1,"1-8-1-2.1-20",20,0.000658682634730539,FALSE,"AMBIENT",1,654,1.79055441478439,20
3.1,"1-8-1-3.1-11",11,0.000479041916167665,FALSE,"AMBIENT",1,339,0.928131416837782,11
4.1,"1-8-1-4.1-13",13,0.000598802395209581,FALSE,"AMBIENT",1,169,0.462696783025325,13
5.1,"1-8-1-5.1-18",18,0.000389221556886228,FALSE,"AMBIENT",1,173,0.473648186173854,18
1,"1-8-2-1-104",104,0.000368421052631579,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1,"1-8-3-1-104",104,0.000578947368421053,TRUE,"AMBIENT",1,3047,8.34223134839151,NA
1.1,"1-8-3-1.1-11",11,0.000718562874251497,FALSE,"AMBIENT",1,339,0.928131416837782,11
2.1,"1-8-3-2.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,339,0.928131416837782,11
3.1,"1-8-3-3.1-11",11,0.000808383233532934,FALSE,"AMBIENT",1,339,0.928131416837782,11
4.1,"1-8-3-4.1-9",9,0.000838323353293413,FALSE,"AMBIENT",1,197,0.539356605065024,9
5.1,"1-8-3-5.1-61",61,0.00062874251497006,TRUE,"AMBIENT",1,1670,4.57221081451061,NA
6.1,"1-8-3-6.1-61",61,0.000508982035928144,TRUE,"AMBIENT",1,393,1.07597535934292,NA
1,"1-8-5-1-71",71,0.000289473684210526,FALSE,"AMBIENT",1,103,0.281998631074606,71
1.1,"1-8-5-1.1-8",8,0.000329341317365269,FALSE,"AMBIENT",1,238,0.65160848733744,8
2,"1-8-5-2-104",104,0.000263157894736842,TRUE,"AMBIENT",1,436,1.1937029431896,NA
2.1,"1-8-5-2.1-7",7,0.000329341317365269,FALSE,"AMBIENT",1,204,0.558521560574949,7
3.1,"1-8-5-3.1-8",8,0.000329341317365269,FALSE,"AMBIENT",1,238,0.65160848733744,8
4.1,"1-8-5-4.1-61",61,0.000479041916167665,TRUE,"AMBIENT",1,1593,4.36139630390144,NA
5.1,"1-8-5-5.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,1484,4.06297056810404,NA
6.1,"1-8-5-6.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,372,1.01848049281314,NA
1,"1-8-6-1-104",104,0.000263157894736842,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1.1,"1-8-7-1.1-11",11,0.000389221556886228,FALSE,"AMBIENT",1,339,0.928131416837782,11
2.1,"1-8-7-2.1-16",16,0.000359281437125748,FALSE,"AMBIENT",1,530,1.45106091718001,16
3.1,"1-8-7-3.1-16",16,0.000269461077844311,FALSE,"AMBIENT",1,530,1.45106091718001,16
4.1,"1-8-7-4.1-7",7,0.00029940119760479,FALSE,"AMBIENT",1,204,0.558521560574949,7
5.1,"1-8-7-5.1-7",7,0.000329341317365269,FALSE,"AMBIENT",1,204,0.558521560574949,7
6.1,"1-8-7-6.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,463,1.26762491444216,NA
1,"1-8-8-1-104",104,0.000342105263157895,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1,"1-8-9-1-104",104,5e-04,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1.1,"1-8-9-1.1-20",20,0.000359281437125748,FALSE,"AMBIENT",1,654,1.79055441478439,20
2.1,"1-8-9-2.1-20",20,0.000269461077844311,FALSE,"AMBIENT",1,654,1.79055441478439,20
3.1,"1-8-9-3.1-19",19,0.00029940119760479,FALSE,"AMBIENT",1,627,1.71663244353183,19
4.1,"1-8-9-4.1-20",20,0.000329341317365269,FALSE,"AMBIENT",1,613,1.67830253251198,20
5.1,"1-8-9-5.1-20",20,0.000389221556886228,FALSE,"AMBIENT",1,613,1.67830253251198,20
6.1,"1-8-9-6.1-20",20,0.00029940119760479,FALSE,"AMBIENT",1,613,1.67830253251198,20
7.1,"1-8-9-7.1-20",20,0.000269461077844311,FALSE,"AMBIENT",1,613,1.67830253251198,20
8.1,"1-8-9-8.1-39",39,0.000359281437125748,FALSE,"AMBIENT",1,567,1.5523613963039,39
1.1,"1-8-11-1.1-59",59,0.000389221556886228,FALSE,"AMBIENT",1,2060,5.63997262149213,59
2.1,"1-8-11-2.1-52",52,0.000329341317365269,FALSE,"AMBIENT",1,1739,4.76112251882272,52
3.1,"1-8-11-3.1-52",52,0.000269461077844311,FALSE,"AMBIENT",1,1739,4.76112251882272,52
4.1,"1-8-11-4.1-61",61,0.000239520958083832,TRUE,"AMBIENT",1,1969,5.39082819986311,NA
5.1,"1-8-11-5.1-55",55,0.00029940119760479,FALSE,"AMBIENT",1,89,0.243668720054757,55
1,"1-8-12-1-83",83,0.000473684210526316,FALSE,"AMBIENT",1,503,1.37713894592745,83
2,"1-8-12-2-104",104,0.000289473684210526,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1,"1-8-13-1-85",85,0.000289473684210526,FALSE,"AMBIENT",1,1446,3.95893223819302,85
1.1,"1-8-13-1.1-61",61,0.000479041916167665,TRUE,"AMBIENT",1,2173,5.94934976043806,NA
2,"1-8-13-2-71",71,0.000315789473684211,FALSE,"AMBIENT",1,773,2.11635865845311,71
2.1,"1-8-13-2.1-45",45,0.00029940119760479,FALSE,"AMBIENT",1,1445,3.95619438740589,45
3.1,"1-8-13-3.1-52",52,0.000239520958083832,FALSE,"AMBIENT",1,1703,4.66255989048597,52
4.1,"1-8-13-4.1-61",61,0.000389221556886228,TRUE,"AMBIENT",1,651,1.782340862423,NA
5.1,"1-8-13-5.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,393,1.07597535934292,NA
6.1,"1-8-13-6.1-61",61,0.000359281437125748,TRUE,"AMBIENT",1,393,1.07597535934292,NA
7.1,"1-8-13-7.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,393,1.07597535934292,NA
8.1,"1-8-13-8.1-61",61,0.000269461077844311,TRUE,"AMBIENT",1,393,1.07597535934292,NA
1.1,"1-8-15-1.1-12",12,0.000538922155688623,FALSE,"AMBIENT",1,367,1.00479123887748,12
2.1,"1-8-15-2.1-12",12,0.000419161676646707,FALSE,"AMBIENT",1,290,0.793976728268309,12
3.1,"1-8-15-3.1-9",9,0.000359281437125748,FALSE,"AMBIENT",1,129,0.353182751540041,9
1,"1-8-17-1-104",104,0.000315789473684211,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
1.1,"1-8-17-1.1-29",29,0.000329341317365269,FALSE,"AMBIENT",1,653,1.78781656399726,29
2.1,"1-8-17-2.1-34",34,0.000419161676646707,FALSE,"AMBIENT",1,475,1.30047912388775,34
1,"1-8-25-1-73",73,0.000473684210526316,FALSE,"AMBIENT",1,437,1.19644079397673,73
2,"1-8-25-2-73",73,0.000263157894736842,FALSE,"AMBIENT",1,437,1.19644079397673,73
3,"1-8-25-3-104",104,0.000710526315789474,TRUE,"AMBIENT",1,751,2.05612594113621,NA
1,"1-8-26-1-73",73,0.000368421052631579,FALSE,"AMBIENT",1,387,1.05954825462012,73
2,"1-8-26-2-104",104,5e-04,TRUE,"AMBIENT",1,751,2.05612594113621,NA
1,"1-8-28-1-104",104,0.000263157894736842,TRUE,"AMBIENT",1,1327,3.6331279945243,NA
1.1,"1-8-31-1.1-45",45,0.000389221556886228,FALSE,"AMBIENT",1,1445,3.95619438740589,45
1.1,"1-9-1-1.1-37",37,0.000359281437125748,FALSE,"AMBIENT",1,1200,3.28542094455852,37
2.1,"1-9-1-2.1-15",15,0.000389221556886228,FALSE,"AMBIENT",1,426,1.16632443531828,15
1,"1-9-2-1-70",70,0.000315789473684211,FALSE,"AMBIENT",1,302,0.826830937713895,70
2,"1-9-2-2-89",89,0.000263157894736842,FALSE,"AMBIENT",1,563,1.54140999315537,89
1.1,"1-9-3-1.1-15",15,0.000329341317365269,FALSE,"AMBIENT",1,503,1.37713894592745,15
2.1,"1-9-3-2.1-4",4,0.000359281437125748,FALSE,"AMBIENT",1,118,0.323066392881588,4
1,"1-9-4-1-71",71,0.000368421052631579,FALSE,"AMBIENT",1,330,0.903490759753593,71
2,"1-9-4-2-90",90,0.000289473684210526,FALSE,"AMBIENT",1,315,0.862422997946612,90
3,"1-9-4-3-104",104,0.000236842105263158,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1.1,"1-9-5-1.1-10",10,0.000389221556886228,FALSE,"AMBIENT",1,308,0.843258042436687,10
2.1,"1-9-5-2.1-10",10,0.00029940119760479,FALSE,"AMBIENT",1,308,0.843258042436687,10
3.1,"1-9-5-3.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,339,0.928131416837782,11
4.1,"1-9-5-4.1-11",11,0.000359281437125748,FALSE,"AMBIENT",1,262,0.717316906228611,11
5.1,"1-9-5-5.1-24",24,0.000359281437125748,FALSE,"AMBIENT",1,119,0.32580424366872,24
1,"1-9-6-1-70",70,0.000263157894736842,FALSE,"AMBIENT",1,302,0.826830937713895,70
2,"1-9-6-2-68",68,0.000289473684210526,FALSE,"AMBIENT",1,227,0.621492128678987,68
1.1,"1-9-7-1.1-9",9,0.000269461077844311,FALSE,"AMBIENT",1,274,0.750171115674196,9
2.1,"1-9-7-2.1-13",13,0.00101796407185629,FALSE,"AMBIENT",1,407,1.11430527036277,13
3.1,"1-9-7-3.1-24",24,0.000718562874251497,FALSE,"AMBIENT",1,773,2.11635865845311,24
4.1,"1-9-7-4.1-11",11,0.000269461077844311,FALSE,"AMBIENT",1,339,0.928131416837782,11
5.1,"1-9-7-5.1-8",8,0.00062874251497006,FALSE,"AMBIENT",1,238,0.65160848733744,8
1,"1-9-9-1-82",82,0.000289473684210526,FALSE,"AMBIENT",1,364,0.996577686516085,82
1.1,"1-9-9-1.1-15",15,0.00062874251497006,FALSE,"AMBIENT",1,426,1.16632443531828,15
2,"1-9-9-2-76",76,0.000289473684210526,FALSE,"AMBIENT",1,211,0.577686516084873,76
2.1,"1-9-9-2.1-15",15,0.000329341317365269,FALSE,"AMBIENT",1,385,1.05407255304586,15
3,"1-9-9-3-104",104,0.000394736842105263,TRUE,"AMBIENT",1,29,0.0793976728268309,NA
3.1,"1-9-9-3.1-15",15,0.000329341317365269,FALSE,"AMBIENT",1,385,1.05407255304586,15
4.1,"1-9-9-4.1-15",15,0.000329341317365269,FALSE,"AMBIENT",1,265,0.725530458590007,15
1.1,"1-9-11-1.1-22",22,0.000419161676646707,FALSE,"AMBIENT",1,718,1.96577686516085,22
2.1,"1-9-11-2.1-22",22,0.000359281437125748,FALSE,"AMBIENT",1,718,1.96577686516085,22
3.1,"1-9-11-3.1-22",22,0.00029940119760479,FALSE,"AMBIENT",1,677,1.85352498288843,22
4.1,"1-9-11-4.1-22",22,0.000269461077844311,FALSE,"AMBIENT",1,677,1.85352498288843,22
5.1,"1-9-11-5.1-31",31,0.000389221556886228,FALSE,"AMBIENT",1,259,0.709103353867214,31
6.1,"1-9-11-6.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,198,0.542094455852156,NA
7.1,"1-9-11-7.1-61",61,0.000329341317365269,TRUE,"AMBIENT",1,141,0.386036960985626,NA
1.1,"1-9-13-1.1-61",61,0.000538922155688623,TRUE,"AMBIENT",1,1546,4.23271731690623,NA
2.1,"1-9-13-2.1-61",61,0.000389221556886228,TRUE,"AMBIENT",1,198,0.542094455852156,NA
1,"1-9-15-1-71",71,0.000368421052631579,FALSE,"AMBIENT",1,157,0.42984257357974,71
1.1,"1-9-15-1.1-23",23,0.000688622754491018,FALSE,"AMBIENT",1,745,2.03969883641342,23
2.1,"1-9-15-2.1-11",11,0.000329341317365269,FALSE,"AMBIENT",1,298,0.815879534565366,11
3.1,"1-9-15-3.1-11",11,0.000269461077844311,FALSE,"AMBIENT",1,298,0.815879534565366,11
4.1,"1-9-15-4.1-11",11,0.00029940119760479,FALSE,"AMBIENT",1,298,0.815879534565366,11
5.1,"1-9-15-5.1-11",11,0.000419161676646707,FALSE,"AMBIENT",1,262,0.717316906228611,11
1,"1-9-16-1-83",83,0.000263157894736842,FALSE,"AMBIENT",1,676,1.8507871321013,83
1,"1-9-18-1-104",104,0.000605263157894737,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1,"1-9-19-1-104",104,0.000394736842105263,TRUE,"AMBIENT",1,59,0.161533196440794,NA
1.1,"1-9-19-1.1-24",24,0.000359281437125748,FALSE,"AMBIENT",1,773,2.11635865845311,24
2.1,"1-9-19-2.1-18",18,0.000419161676646707,FALSE,"AMBIENT",1,503,1.37713894592745,18
1.1,"1-9-21-1.1-7",7,0.000389221556886228,FALSE,"AMBIENT",1,163,0.446269678302533,7
1.1,"1-9-23-1.1-15",15,0.00029940119760479,FALSE,"AMBIENT",1,503,1.37713894592745,15
2.1,"1-9-23-2.1-9",9,0.000389221556886228,FALSE,"AMBIENT",1,197,0.539356605065024,9
3.1,"1-9-23-3.1-9",9,0.00029940119760479,FALSE,"AMBIENT",1,98,0.268309377138946,9
4.1,"1-9-23-4.1-9",9,0.00029940119760479,FALSE,"AMBIENT",1,98,0.268309377138946,9
1.1,"1-9-25-1.1-12",12,0.000688622754491018,FALSE,"AMBIENT",1,163,0.446269678302533,12
1,"1-9-30-1-74",74,0.000236842105263158,FALSE,"AMBIENT",1,34,0.0930869267624914,74
1,"1-9-35-1-77",77,0.000315789473684211,FALSE,"AMBIENT",1,266,0.728268309377139,77
2,"1-9-35-2-77",77,0.000289473684210526,FALSE,"AMBIENT",1,43,0.11772758384668,77
1,"1-9-36-1-77",77,0.000315789473684211,FALSE,"AMBIENT",1,266,0.728268309377139,77
2,"1-9-36-2-104",104,0.000263157894736842,TRUE,"AMBIENT",1,751,2.05612594113621,NA
1.1,"1-10-1-1.1-11",11,0.000449101796407186,FALSE,"AMBIENT",0,135,0.369609856262834,11
2.1,"1-10-1-2.1-48",48,0.00029940119760479,FALSE,"AMBIENT",0,579,1.58521560574949,48
1,"1-10-2-1-104",104,0.000236842105263158,FALSE,"AMBIENT",0,608,1.66461327857632,104
2,"1-10-2-2-92",92,0.000263157894736842,FALSE,"AMBIENT",0,253,0.692676249144422,92
3,"1-10-2-3-104",104,0.000473684210526316,TRUE,"AMBIENT",0,462,1.26488706365503,NA
1.1,"1-10-3-1.1-42",42,0.000329341317365269,FALSE,"AMBIENT",0,321,0.878850102669405,42
2.1,"1-10-3-2.1-42",42,0.000209580838323353,FALSE,"AMBIENT",0,321,0.878850102669405,42
3.1,"1-10-3-3.1-42",42,0.000269461077844311,FALSE,"AMBIENT",0,321,0.878850102669405,42
1,"1-10-4-1-104",104,0.000447368421052632,TRUE,"AMBIENT",0,693,1.89733059548255,NA
2,"1-10-4-2-84",84,0.000421052631578947,FALSE,"AMBIENT",0,43,0.11772758384668,84
1,"1-10-5-1-104",104,0.000315789473684211,TRUE,"AMBIENT",0,547,1.49760438056126,NA
1.1,"1-10-5-1.1-18",18,0.000329341317365269,FALSE,"AMBIENT",0,404,1.10609171800137,18
2.1,"1-10-5-2.1-24",24,0.000329341317365269,FALSE,"AMBIENT",0,434,1.18822724161533,24
3.1,"1-10-5-3.1-31",31,0.000329341317365269,FALSE,"AMBIENT",0,597,1.63449691991786,31
4.1,"1-10-5-4.1-48",48,0.000329341317365269,FALSE,"AMBIENT",0,517,1.4154688569473,48
1,"1-10-6-1-101",101,0.000236842105263158,FALSE,"AMBIENT",0,528,1.44558521560575,101
1,"1-10-7-1-79",79,0.000236842105263158,FALSE,"AMBIENT",0,423,1.15811088295688,79
1.1,"1-10-7-1.1-10",10,0.000419161676646707,FALSE,"AMBIENT",0,308,0.843258042436687,10
1.1,"1-10-9-1.1-10",10,0.0011377245508982,FALSE,"AMBIENT",0,308,0.843258042436687,10
2.1,"1-10-9-2.1-61",61,0.000419161676646707,TRUE,"AMBIENT",0,485,1.32785763175907,NA
3.1,"1-10-9-3.1-61",61,0.000359281437125748,TRUE,"AMBIENT",0,463,1.26762491444216,NA
1.1,"1-10-11-1.1-11",11,0.000389221556886228,FALSE,"AMBIENT",0,339,0.928131416837782,11
2.1,"1-10-11-2.1-7",7,0.000329341317365269,FALSE,"AMBIENT",0,204,0.558521560574949,7
3.1,"1-10-11-3.1-4",4,0.00062874251497006,FALSE,"AMBIENT",0,118,0.323066392881588,4
1.1,"1-10-13-1.1-56",56,0.000479041916167665,FALSE,"AMBIENT",0,356,0.974674880219028,56
1,"1-10-15-1-90",90,0.000236842105263158,FALSE,"AMBIENT",0,1139,3.11841204654346,90
1.1,"1-10-15-1.1-58",58,0.000329341317365269,FALSE,"AMBIENT",0,992,2.71594798083504,58
2.1,"1-10-15-2.1-58",58,0.000389221556886228,FALSE,"AMBIENT",0,930,2.54620123203285,58
3.1,"1-10-15-3.1-53",53,0.00029940119760479,FALSE,"AMBIENT",0,91,0.249144421629021,53
1,"1-10-18-1-104",104,0.000236842105263158,TRUE,"AMBIENT",0,693,1.89733059548255,NA
2,"1-10-18-2-104",104,0.000289473684210526,TRUE,"AMBIENT",0,608,1.66461327857632,NA
1,"1-10-20-1-84",84,0.000342105263157895,FALSE,"AMBIENT",0,719,1.96851471594798,84
2,"1-10-20-2-104",104,0.000184210526315789,TRUE,"AMBIENT",0,729,1.9958932238193,NA
1,"1-10-21-1-67",67,0.000289473684210526,FALSE,"AMBIENT",0,874,2.39288158795346,67
1.1,"1-10-21-1.1-61",61,0.000449101796407186,TRUE,"AMBIENT",0,651,1.782340862423,NA
